Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
288: RETAIL PRICE,0.1246,0.1299,0.13673,0.14475,0.153482,0.162617,0.171734,0.180546,0.188773,0.19624,0.203041,0.209289,0.21555,0.221317,0.226189,0.230978,0.235823,0.240823,0.246013,0.251438,0.257162,0.263364,0.270303,0.278417,0.28864,0.30348,0.333721,1.414092,47.544682,60.759779,74.277317,88.105544,102.253004,116.72855,131.541358,146.700939
289: RETAIL PRICE,0.1246,0.130459,0.136626,0.143362,0.150813,0.158918,0.16768,0.177192,0.187559,0.198864,0.211095,0.224337,0.238611,0.253873,0.270285,0.287924,0.306908,0.327382,0.349584,0.373842,0.40062,0.430481,0.464368,0.503963,0.552494,0.584852,0.604056,0.622645,0.640284,0.656496,0.670576,0.681473,0.687654,0.686441,0.673496,0.641931
290: RETAIL PRICE,0.1246,0.130957,0.137778,0.145193,0.153247,0.162005,0.171527,0.181894,0.193207,0.205526,0.218845,0.233326,0.248976,0.265775,0.283843,0.303314,0.324376,0.347264,0.372291,0.399967,0.431059,0.466663,0.508778,0.542069,0.561488,0.58064,0.59931,0.617215,0.633977,0.649038,0.661568,0.670317,0.673415,0.667702,0.648155,0.607403
291: RETAIL PRICE,0.1246,0.130459,0.136626,0.143362,0.150813,0.158918,0.16768,0.177192,0.187549,0.198799,0.210958,0.224077,0.238182,0.253243,0.26942,0.286792,0.305477,0.325621,0.347463,0.371344,0.397745,0.427267,0.460936,0.500626,0.550072,0.579927,0.598051,0.61522,0.63098,0.644644,0.655163,0.660919,0.659347,0.646254,0.614827,0.555274
292: RETAIL PRICE,0.1246,0.130957,0.137778,0.145193,0.153247,0.162005,0.171527,0.181894,0.193181,0.205433,0.218655,0.232979,0.248432,0.265003,0.282814,0.301996,0.322742,0.345293,0.369975,0.397323,0.428156,0.463682,0.506163,0.538268,0.556819,0.574973,0.592368,0.608612,0.62316,0.635192,0.643457,0.646005,0.639747,0.619716,0.578292,0.506562
293: RETAIL PRICE,0.1246,0.130459,0.136626,0.143362,0.150813,0.158918,0.16768,0.177192,0.187559,0.198864,0.21109,0.224312,0.238546,0.253813,0.270783,0.289914,0.312033,0.338747,0.373901,0.42856,0.474452,0.487217,0.496809,0.498432,0.482595,0.424766,0.291936,0.204687,0.196035,0.195926,0.195967,0.196181,0.196796,0.197533,0.198275,0.19903
294: RETAIL PRICE,0.1246,0.130957,0.137778,0.145193,0.153247,0.162005,0.171527,0.181894,0.193207,0.205526,0.218849,0.233684,0.250303,0.268968,0.29047,0.316384,0.349825,0.398842,0.438882,0.454355,0.468998,0.480831,0.487354,0.483073,0.454585,0.371391,0.241767,0.199006,0.196196,0.196378,0.196389,0.196574,0.197154,0.197851,0.198564,0.199291
295: RETAIL PRICE,0.1246,0.130459,0.136626,0.143362,0.150813,0.158918,0.16768,0.177192,0.187548,0.198792,0.21093,0.224006,0.238037,0.253043,0.269678,0.288403,0.310036,0.336237,0.37119,0.428191,0.465798,0.473807,0.47447,0.45699,0.395573,0.258581,0.176927,0.170039,0.170131,0.170422,0.170312,0.170241,0.170592,0.171182,0.171866,0.172584
296: RETAIL PRICE,0.1246,0.130957,0.137778,0.145193,0.153247,0.162005,0.171527,0.181894,0.19318,0.205422,0.21863,0.233276,0.249645,0.267993,0.289112,0.314585,0.347683,0.397352,0.434227,0.447676,0.459028,0.465026,0.460092,0.430493,0.344656,0.212927,0.172574,0.17011,0.17047,0.170773,0.170679,0.170617,0.170974,0.171565,0.172201,0.172896
297: RETAIL PRICE,0.1246,0.131091,0.139136,0.150337,0.164743,0.181763,0.200953,0.221636,0.242613,0.262967,0.282103,0.299967,0.316429,0.329303,0.339979,0.349176,0.356647,0.362044,0.364819,0.364256,0.359731,0.350981,0.338136,0.322027,0.30413,0.286476,0.271056,0.259191,0.251316,0.246576,0.243697,0.241934,0.241094,0.240902,0.241031,0.241338
298: RETAIL PRICE,0.1246,0.133499,0.145084,0.159222,0.175669,0.194056,0.213636,0.233435,0.252808,0.271255,0.288555,0.303951,0.316483,0.328015,0.33847,0.347521,0.354858,0.360141,0.36282,0.362155,0.357571,0.348852,0.33617,0.320368,0.30296,0.285878,0.271006,0.259579,0.251999,0.247465,0.24471,0.243,0.242177,0.241984,0.242106,0.242404
299: RETAIL PRICE,0.1246,0.131091,0.139136,0.150337,0.164743,0.181763,0.200943,0.221204,0.241507,0.260968,0.279154,0.295995,0.311259,0.322394,0.331005,0.337665,0.342033,0.343677,0.341976,0.336182,0.325902,0.311441,0.293811,0.274846,0.256792,0.2416,0.230243,0.222685,0.218421,0.216178,0.214799,0.213855,0.213449,0.213459,0.213653,0.21395
300: RETAIL PRICE,0.1246,0.133499,0.145084,0.159222,0.175669,0.194056,0.213477,0.232757,0.251335,0.268878,0.285217,0.299468,0.310552,0.320335,0.328661,0.335104,0.339263,0.340715,0.338862,0.332979,0.322721,0.308486,0.291321,0.273024,0.255748,0.241307,0.230558,0.223444,0.219365,0.21715,0.21574,0.214754,0.21431,0.214297,0.214477,0.214766
301: RETAIL PRICE,0.1246,0.131091,0.139136,0.150337,0.164743,0.181763,0.200953,0.221636,0.242602,0.262986,0.283638,0.304854,0.315958,0.325452,0.332163,0.334472,0.330045,0.315798,0.288949,0.252226,0.219992,0.203425,0.198009,0.197436,0.197413,0.197155,0.196745,0.196705,0.19707,0.197234,0.197061,0.197141,0.197692,0.198333,0.198988,0.199667
302: RETAIL PRICE,0.1246,0.133499,0.145084,0.159222,0.175669,0.194056,0.213636,0.233432,0.253613,0.274766,0.291144,0.303599,0.314706,0.323991,0.33043,0.332373,0.32748,0.312756,0.285766,0.249834,0.219206,0.203591,0.198351,0.19775,0.197719,0.197441,0.196965,0.196879,0.197239,0.197394,0.197201,0.197249,0.197812,0.198461,0.199125,0.199813
303: RETAIL PRICE,0.1246,0.131091,0.139136,0.150337,0.164743,0.181763,0.200943,0.221194,0.241476,0.260965,0.280515,0.29976,0.308593,0.314727,0.316386,0.310876,0.294643,0.265059,0.226293,0.193753,0.177889,0.173545,0.173422,0.173767,0.173824,0.173581,0.173118,0.172973,0.173158,0.173126,0.17272,0.172425,0.172624,0.17305,0.173523,0.174036
304: RETAIL PRICE,0.1246,0.133499,0.145084,0.159222,0.175669,0.194056,0.213476,0.232741,0.252075,0.272231,0.287283,0.297986,0.306647,0.312401,0.313538,0.307336,0.290344,0.260486,0.222922,0.192419,0.177594,0.173683,0.173619,0.173931,0.173933,0.173669,0.173183,0.173023,0.173203,0.173156,0.172735,0.172432,0.172629,0.173051,0.173522,0.174034
305: RETAIL PRICE,0.1246,0.131407,0.138559,0.146341,0.154874,0.164133,0.174141,0.184995,0.196813,0.209668,0.223576,0.238652,0.254914,0.272421,0.291319,0.311747,0.333903,0.358101,0.384734,0.414427,0.448144,0.487303,0.534549,0.595432,0.632212,0.659977,0.689219,0.720246,0.753612,0.790248,0.832173,0.884197,0.961545,1.160539,6.836705,7.543608
306: RETAIL PRICE,0.1246,0.131918,0.139745,0.14821,0.157393,0.167366,0.178196,0.189973,0.202811,0.216759,0.231905,0.248389,0.266233,0.285464,0.306288,0.32892,0.35367,0.380957,0.411401,0.446039,0.486596,0.536067,0.57867,0.604727,0.631745,0.659898,0.689463,0.721009,0.75513,0.793082,0.837623,0.895998,0.996327,1.581598,7.185125,7.929635
307: RETAIL PRICE,0.1246,0.131407,0.138559,0.146341,0.154874,0.164133,0.174141,0.184995,0.196786,0.209589,0.223413,0.238362,0.254469,0.271797,0.290495,0.310707,0.332638,0.356612,0.383046,0.412609,0.446351,0.485868,0.534234,0.598209,0.632257,0.659851,0.689481,0.721227,0.755815,0.794776,0.841713,0.907186,1.044286,6.265335,6.980765,7.703216
308: RETAIL PRICE,0.1246,0.131918,0.139745,0.14821,0.157393,0.167366,0.178196,0.189972,0.202765,0.216648,0.231685,0.248018,0.265689,0.284729,0.305345,0.327764,0.352308,0.379426,0.409784,0.444519,0.48557,0.536451,0.578358,0.604181,0.631341,0.659746,0.689799,0.722193,0.757849,0.798883,0.850648,0.931851,1.209378,5.96544,6.644961,7.331175
309: RETAIL PRICE,0.1246,0.131407,0.138559,0.146341,0.154874,0.164133,0.174141,0.184995,0.196813,0.209667,0.223564,0.238619,0.254912,0.272969,0.293367,0.31702,0.345783,0.384044,0.444608,0.50403,0.525733,0.54849,0.571006,0.591364,0.553595,0.651272,1.075943,1.753178,2.190062,2.59905,3.070403,3.536373,4.030413,4.522232,5.02268,5.53097
310: RETAIL PRICE,0.1246,0.131918,0.139745,0.14821,0.157393,0.167366,0.178196,0.189973,0.202811,0.216756,0.232049,0.24926,0.268749,0.291049,0.317755,0.351916,0.401231,0.459422,0.479882,0.501927,0.524172,0.546323,0.567422,0.581656,0.191841,0.659633,1.09044,1.825332,2.185219,2.706852,3.17484,3.661829,4.161951,4.672247,5.191265,5.721181
311: RETAIL PRICE,0.1246,0.131407,0.138559,0.146341,0.154874,0.164133,0.174141,0.184995,0.196784,0.209575,0.223374,0.238282,0.254388,0.272216,0.292361,0.31577,0.344431,0.383339,0.448809,0.501842,0.522544,0.543436,0.560788,0.537053,0.257742,0.674932,1.166168,1.884773,2.278268,2.743642,3.248052,3.749442,4.263803,4.800895,5.335825,5.878955
312: RETAIL PRICE,0.1246,0.131918,0.139745,0.14821,0.157393,0.167366,0.178196,0.189972,0.202761,0.21663,0.231797,0.248829,0.2681,0.290157,0.31664,0.350813,0.401411,0.457836,0.477727,0.498976,0.519802,0.538808,0.548572,-0.252715,0.28124,0.67454,1.162436,1.959499,2.394381,2.876669,3.387759,3.916865,4.458622,5.010498,5.571339,6.14065
313: RETAIL PRICE,0.1246,0.132075,0.141285,0.154005,0.170202,0.189298,0.210811,0.233807,0.257186,0.28003,0.302121,0.323629,0.343556,0.360132,0.376394,0.392519,0.408496,0.42416,0.439227,0.453168,0.465073,0.473142,0.472736,0.448441,0.380074,0.54559,0.833032,1.452092,2.041261,2.5188,2.99061,3.465098,3.944512,4.429844,4.921497,5.420607
314: RETAIL PRICE,0.1246,0.134537,0.147432,0.163162,0.181505,0.202037,0.223888,0.245897,0.267638,0.288632,0.308954,0.3267,0.34299,0.359197,0.375364,0.391442,0.407314,0.422843,0.437735,0.45143,0.462965,0.470425,0.468867,0.442015,0.379593,0.546115,0.83335,1.45242,2.041263,2.518801,2.99061,3.465098,3.944511,4.429845,4.921491,5.420597
315: RETAIL PRICE,0.1246,0.132075,0.141285,0.154005,0.170202,0.189298,0.210723,0.233295,0.256031,0.278236,0.299779,0.320818,0.33999,0.355568,0.370647,0.385331,0.399459,0.412692,0.424419,0.433455,0.437551,0.431828,0.403728,0.326614,0.362108,0.546593,0.83867,1.465366,2.041846,2.518941,2.990656,3.465118,3.944537,4.429931,4.92145,5.420437
316: RETAIL PRICE,0.1246,0.134537,0.147432,0.163162,0.181505,0.202037,0.223619,0.245157,0.266256,0.28667,0.306463,0.323485,0.338909,0.354098,0.369044,0.3836,0.397524,0.410491,0.421855,0.430358,0.433612,0.426468,0.396007,0.318408,0.362539,0.547179,0.839209,1.465735,2.041848,2.518941,2.990656,3.465117,3.944534,4.42991,4.921457,5.420446
317: RETAIL PRICE,0.1246,0.132075,0.141285,0.154005,0.170202,0.189298,0.210811,0.233805,0.257191,0.280801,0.306372,0.327168,0.342349,0.356641,0.369123,0.377916,0.377953,0.353999,0.265753,0.201008,0.197886,0.197512,0.200875,0.228812,0.338438,0.669773,1.14377,1.657978,2.105649,2.576275,3.033315,3.491775,3.993026,4.479657,4.974875,5.477864
318: RETAIL PRICE,0.1246,0.134537,0.147432,0.163162,0.181505,0.202037,0.223888,0.245972,0.26945,0.294492,0.310628,0.326295,0.341355,0.355446,0.367671,0.375849,0.374541,0.347358,0.256564,0.20079,0.198094,0.197672,0.200877,0.229217,0.338553,0.669825,1.143826,1.654393,2.15264,2.653378,3.107701,3.581339,4.068284,4.565435,5.071237,5.584934
319: RETAIL PRICE,0.1246,0.132075,0.141285,0.154005,0.170202,0.189298,0.210722,0.23328,0.256039,0.279014,0.304267,0.323343,0.336856,0.348499,0.356335,0.355569,0.332089,0.251795,0.181406,0.175549,0.174696,0.174794,0.185344,0.214284,0.336503,0.673063,1.148207,1.62209,2.264053,2.699657,3.211032,3.705433,4.212854,4.730404,5.256681,5.79103
320: RETAIL PRICE,0.1246,0.134537,0.147432,0.163162,0.181505,0.202037,0.223616,0.245216,0.268039,0.292565,0.307613,0.322033,0.335275,0.346487,0.353613,0.351197,0.32392,0.240207,0.180554,0.175855,0.174888,0.174789,0.184887,0.214402,0.336573,0.673089,1.148139,1.620291,2.281638,2.723675,3.195429,3.710403,4.218418,4.739643,5.268357,5.806042
321: RETAIL PRICE,0.1246,0.126322,0.128186,0.130282,0.132568,0.135099,0.137855,0.140766,0.143833,0.147057,0.15042,0.153933,0.157583,0.161327,0.165169,0.169113,0.17316,0.177307,0.181549,0.185886,0.190316,0.194822,0.199401,0.204052,0.208763,0.213531,0.218393,0.223351,0.228412,0.233573,0.238836,0.244205,0.24969,0.255298,0.261055,0.266986
322: RETAIL PRICE,0.1246,0.126765,0.129083,0.13158,0.134296,0.1372,0.140259,0.143474,0.146854,0.150397,0.154083,0.157919,0.16188,0.165922,0.170055,0.174282,0.178597,0.183005,0.187522,0.192158,0.196912,0.201772,0.206723,0.211761,0.216886,0.222101,0.227424,0.232845,0.238368,0.244003,0.249775,0.255701,0.261801,0.268096,0.274614,0.281386
323: RETAIL PRICE,0.1246,0.126322,0.128186,0.130282,0.132568,0.135099,0.137855,0.140766,0.143833,0.147057,0.150414,0.153895,0.157496,0.161189,0.164979,0.168855,0.172818,0.176872,0.181007,0.185222,0.189517,0.193883,0.198311,0.202798,0.207339,0.211928,0.216596,0.221356,0.226213,0.231168,0.236221,0.241376,0.246645,0.252038,0.257566,0.263271
324: RETAIL PRICE,0.1246,0.126765,0.129083,0.13158,0.134296,0.1372,0.140259,0.143474,0.146854,0.150397,0.154066,0.157855,0.161757,0.165742,0.169808,0.173945,0.178158,0.182447,0.186831,0.191321,0.19592,0.20061,0.205382,0.210236,0.215171,0.220188,0.225305,0.230523,0.23584,0.241262,0.246813,0.252515,0.25839,0.264462,0.270762,0.277325
325: RETAIL PRICE,0.1246,0.126322,0.128186,0.130282,0.132568,0.135099,0.137855,0.140766,0.143833,0.147057,0.15042,0.153933,0.157583,0.161327,0.165166,0.169103,0.173139,0.177269,0.18149,0.185799,0.190195,0.194663,0.1992,0.203809,0.208477,0.213246,0.218329,0.223805,0.229759,0.236281,0.243527,0.25177,0.261474,0.273655,0.277222,0.280255
326: RETAIL PRICE,0.1246,0.126765,0.129083,0.13158,0.134296,0.1372,0.140259,0.143474,0.146854,0.150397,0.154083,0.157919,0.16188,0.165921,0.170049,0.174265,0.178564,0.18298,0.187636,0.192607,0.197949,0.203661,0.209774,0.216372,0.223597,0.231739,0.241016,0.252045,0.255994,0.259432,0.262818,0.266139,0.269385,0.272547,0.275606,0.278543
327: RETAIL PRICE,0.1246,0.126322,0.128186,0.130282,0.132568,0.135099,0.137855,0.140766,0.143833,0.147057,0.150414,0.153893,0.157486,0.161167,0.164936,0.168785,0.172711,0.176721,0.1808,0.184947,0.189162,0.193435,0.197758,0.202128,0.206544,0.211004,0.215682,0.220712,0.226185,0.23221,0.238965,0.246779,0.256276,0.263649,0.265236,0.266448
328: RETAIL PRICE,0.1246,0.126765,0.129083,0.13158,0.134296,0.1372,0.140259,0.143474,0.146854,0.150397,0.154065,0.157851,0.161743,0.165712,0.169754,0.173858,0.178029,0.182286,0.186751,0.191502,0.196594,0.202018,0.207811,0.21406,0.220887,0.228604,0.237508,0.247956,0.250495,0.253156,0.25565,0.257943,0.259999,0.261779,0.263224,0.264268
329: RETAIL PRICE,0.1246,0.126803,0.129602,0.13377,0.139248,0.145814,0.152767,0.159846,0.166861,0.173615,0.179746,0.185167,0.189969,0.194192,0.197891,0.201202,0.204194,0.206958,0.209493,0.211801,0.213943,0.216001,0.21798,0.219895,0.221744,0.22352,0.225208,0.226806,0.228341,0.229808,0.231187,0.23247,0.233675,0.234818,0.235901,0.236928
330: RETAIL PRICE,0.1246,0.128848,0.134302,0.140717,0.147569,0.154614,0.161531,0.168121,0.174286,0.179916,0.184793,0.189124,0.19302,0.196516,0.199667,0.202488,0.205037,0.207455,0.209772,0.211965,0.214049,0.216059,0.218014,0.219922,0.221776,0.223562,0.225271,0.226901,0.228473,0.22998,0.231402,0.232731,0.233986,0.235181,0.23632,0.237403
331: RETAIL PRICE,0.1246,0.126803,0.129602,0.13377,0.139248,0.145814,0.152767,0.159846,0.16674,0.17308,0.178787,0.183713,0.187882,0.191382,0.19432,0.196779,0.198877,0.200706,0.202257,0.203521,0.204556,0.205438,0.206212,0.206895,0.207486,0.207976,0.208357,0.208632,0.208834,0.208961,0.20899,0.208918,0.208779,0.208604,0.208404,0.20819
332: RETAIL PRICE,0.1246,0.128848,0.134302,0.140717,0.147569,0.154614,0.161531,0.1681,0.173933,0.179087,0.183554,0.187311,0.190496,0.193218,0.195552,0.197476,0.199092,0.200542,0.201859,0.203009,0.204007,0.204899,0.205706,0.206438,0.207089,0.207647,0.208103,0.208462,0.208754,0.208977,0.209107,0.209142,0.209113,0.20905,0.208963,0.208859
333: RETAIL PRICE,0.1246,0.126803,0.129602,0.13377,0.139248,0.145814,0.152767,0.159846,0.166861,0.173615,0.179745,0.185155,0.189934,0.194123,0.197772,0.201009,0.203886,0.206413,0.208547,0.21032,0.211805,0.213124,0.214269,0.21524,0.21601,0.216546,0.216824,0.21683,0.216597,0.216114,0.215344,0.214281,0.212988,0.211536,0.209927,0.208112
334: RETAIL PRICE,0.1246,0.128848,0.134302,0.140717,0.147569,0.154614,0.161531,0.168121,0.174286,0.179916,0.18479,0.189147,0.193314,0.19712,0.200153,0.202621,0.204898,0.20705,0.209061,0.210875,0.212478,0.213905,0.21517,0.216266,0.217171,0.217854,0.218289,0.218462,0.218402,0.218095,0.217502,0.216614,0.215489,0.214192,0.212776,0.21124
335: RETAIL PRICE,0.1246,0.126803,0.129602,0.13377,0.139248,0.145814,0.152767,0.159846,0.16674,0.173071,0.178755,0.183639,0.187741,0.191129,0.193885,0.196051,0.197646,0.198563,0.198953,0.198916,0.198466,0.197656,0.1965,0.195005,0.193171,0.190995,0.188496,0.185738,0.182878,0.180008,0.177108,0.174138,0.171376,0.169057,0.167257,0.165999
336: RETAIL PRICE,0.1246,0.128848,0.134302,0.140717,0.147569,0.154614,0.161531,0.1681,0.17393,0.179071,0.18351,0.187238,0.190541,0.193371,0.195394,0.19668,0.197654,0.198387,0.198846,0.198943,0.198648,0.198006,0.197036,0.195741,0.194113,0.192142,0.189836,0.187246,0.184512,0.18171,0.178866,0.175925,0.173046,0.170499,0.168412,0.166837
337: RETAIL PRICE,0.1246,0.12727,0.130108,0.133221,0.136562,0.140206,0.144138,0.148284,0.152656,0.15726,0.162077,0.167118,0.172352,0.177759,0.18335,0.189131,0.195097,0.201258,0.207618,0.21417,0.220949,0.22798,0.235262,0.242807,0.250635,0.25877,0.267268,0.276167,0.285517,0.295425,0.306007,0.317409,0.329828,0.343537,0.358931,0.375955
338: RETAIL PRICE,0.1246,0.127726,0.131044,0.13458,0.138399,0.142473,0.146771,0.151298,0.156068,0.161081,0.166318,0.171772,0.177422,0.183251,0.189278,0.195528,0.202002,0.208696,0.215617,0.222784,0.230238,0.23797,0.245987,0.254333,0.263053,0.272203,0.281851,0.292088,0.303031,0.314836,0.32772,0.341826,0.351414,0.360029,0.368967,0.378313
339: RETAIL PRICE,0.1246,0.12727,0.130108,0.133221,0.136562,0.140206,0.144138,0.148284,0.152656,0.157254,0.162047,0.16705,0.172247,0.177604,0.183135,0.188843,0.194733,0.200813,0.207091,0.213569,0.220276,0.227245,0.23448,0.241997,0.249821,0.257988,0.266557,0.275587,0.285143,0.295358,0.306388,0.318437,0.331791,0.346865,0.364302,0.380206
340: RETAIL PRICE,0.1246,0.127726,0.131044,0.13458,0.138399,0.142473,0.146771,0.151298,0.156068,0.161067,0.166266,0.171677,0.177279,0.183045,0.188997,0.195165,0.201551,0.208161,0.215002,0.222101,0.229497,0.237193,0.245196,0.253559,0.26234,0.271606,0.281446,0.291979,0.303362,0.31581,0.329637,0.344273,0.353437,0.362587,0.372206,0.382361
341: RETAIL PRICE,0.1246,0.12727,0.130108,0.133221,0.136562,0.140206,0.144138,0.148284,0.152656,0.15726,0.162077,0.167118,0.17235,0.177751,0.183332,0.189097,0.195049,0.201199,0.207558,0.214131,0.221117,0.228741,0.237098,0.246379,0.256924,0.269382,0.284877,0.306062,0.322705,0.330422,0.339431,0.349318,0.360446,0.373459,0.389444,0.410824
342: RETAIL PRICE,0.1246,0.127726,0.131044,0.13458,0.138399,0.142473,0.146771,0.151298,0.156068,0.161081,0.166318,0.171772,0.177418,0.183238,0.189301,0.195749,0.202641,0.210033,0.218032,0.226847,0.236863,0.248357,0.262155,0.279816,0.293165,0.299632,0.306885,0.31449,0.322525,0.331109,0.340428,0.350792,0.36262,0.376705,0.39463,0.420148
343: RETAIL PRICE,0.1246,0.12727,0.130108,0.133221,0.136562,0.140206,0.144138,0.148284,0.152656,0.157254,0.162045,0.167042,0.172225,0.177563,0.183071,0.188752,0.194617,0.200678,0.206954,0.213465,0.220396,0.228017,0.236472,0.246031,0.257202,0.271024,0.289631,0.316957,0.32428,0.33397,0.345229,0.358946,0.376996,0.404485,0.46242,1.262446
344: RETAIL PRICE,0.1246,0.127726,0.131044,0.13458,0.138399,0.142473,0.146771,0.151298,0.156068,0.161066,0.166263,0.171665,0.177251,0.182998,0.188971,0.19532,0.202105,0.209398,0.21732,0.226103,0.236188,0.247961,0.262494,0.282061,0.292632,0.299774,0.307506,0.315817,0.32492,0.335185,0.34726,0.362345,0.383284,0.41892,0.524676,8.916733
345: RETAIL PRICE,0.1246,0.127783,0.131691,0.13723,0.144395,0.152837,0.161846,0.171141,0.180463,0.189351,0.197614,0.205247,0.212245,0.218703,0.224788,0.230745,0.236641,0.242386,0.248103,0.253981,0.260153,0.266717,0.273774,0.281442,0.289861,0.299225,0.309805,0.321997,0.336401,0.353991,0.376612,0.4077,0.455402,0.546677,0.90329,7.206579
346: RETAIL PRICE,0.1246,0.12988,0.136631,0.144567,0.153195,0.162226,0.17127,0.180051,0.188346,0.19592,0.202952,0.209528,0.215677,0.221437,0.226765,0.231896,0.237102,0.242483,0.248086,0.253955,0.26016,0.266765,0.273861,0.28156,0.290007,0.299399,0.310012,0.322248,0.336711,0.354425,0.377208,0.408552,0.456834,0.550058,0.931879,7.869438
347: RETAIL PRICE,0.1246,0.127783,0.131691,0.13723,0.144395,0.152837,0.161846,0.17111,0.180132,0.188727,0.196635,0.203853,0.210436,0.216541,0.222325,0.228003,0.233627,0.239098,0.244599,0.25038,0.256576,0.263331,0.2708,0.279153,0.288659,0.299704,0.312878,0.32915,0.35029,0.379995,0.427258,0.525734,1.212434,11.127,12.436963,13.760048
348: RETAIL PRICE,0.1246,0.12988,0.136631,0.144567,0.153195,0.162226,0.17127,0.179878,0.18783,0.195097,0.201734,0.207887,0.213626,0.219015,0.223983,0.228775,0.233689,0.238845,0.244295,0.250105,0.256369,0.263189,0.270714,0.279137,0.288725,0.29987,0.313179,0.329649,0.351171,0.381504,0.430249,0.534554,1.518615,6.174764,6.891252,7.614823
349: RETAIL PRICE,0.1246,0.127783,0.131691,0.13723,0.144395,0.152837,0.161846,0.171141,0.180463,0.189349,0.197603,0.205236,0.212264,0.218795,0.225061,0.23144,0.236735,0.241927,0.247282,0.252879,0.258772,0.26511,0.272096,0.280064,0.289649,0.302255,0.322034,0.372369,110.7807,141.682354,173.291286,205.62679,238.708846,300,300,300
350: RETAIL PRICE,0.1246,0.12988,0.136631,0.144567,0.153195,0.162226,0.17127,0.180051,0.188346,0.195916,0.203197,0.210605,0.217113,0.22207,0.226959,0.231886,0.236912,0.242077,0.247428,0.253009,0.258897,0.265231,0.272216,0.28018,0.289739,0.302277,0.321832,0.370718,97.643753,124.871119,152.72166,181.212375,210.36087,240.185386,300,300
351: RETAIL PRICE,0.1246,0.127783,0.131691,0.13723,0.144395,0.152837,0.161846,0.17111,0.180127,0.188704,0.196596,0.203819,0.210451,0.216671,0.222682,0.227853,0.232317,0.236836,0.241525,0.246399,0.251547,0.257171,0.263629,0.271688,0.283699,0.314191,1.979936,2.733313,3.604014,4.517484,5.450679,6.397663,7.357037,8.32856,9.312281,10.308318
352: RETAIL PRICE,0.1246,0.12988,0.136631,0.144567,0.153195,0.162226,0.17127,0.179877,0.18782,0.195071,0.201914,0.208854,0.214827,0.219223,0.22355,0.22789,0.232293,0.236822,0.241505,0.246377,0.251534,0.257174,0.263645,0.271718,0.283743,0.314231,1.975749,2.725131,3.59206,4.502009,5.431764,6.375311,7.33122,8.299243,9.279423,10.271879
353: RETAIL PRICE,0.1246,0.130454,0.136592,0.143264,0.150625,0.158653,0.16731,0.176692,0.186893,0.197959,0.20992,0.222843,0.236759,0.251712,0.2678,0.285118,0.303785,0.323995,0.345976,0.370076,0.396793,0.426765,0.461067,0.501654,0.552417,0.581422,0.599904,0.617556,0.633966,0.648526,0.66032,0.66802,0.669396,0.660791,0.636285,0.587403
354: RETAIL PRICE,0.1246,0.130951,0.137754,0.145142,0.153151,0.161842,0.171275,0.181528,0.192681,0.204784,0.217924,0.232176,0.247572,0.264122,0.281972,0.301262,0.32219,0.345015,0.370089,0.397979,0.429557,0.466143,0.510209,0.539086,0.557963,0.576417,0.594202,0.610965,0.626217,0.639233,0.648914,0.653597,0.650611,0.635573,0.602023,0.541103
355: RETAIL PRICE,0.1246,0.130454,0.136592,0.143264,0.150625,0.158653,0.16731,0.176682,0.186839,0.197846,0.209706,0.222486,0.236226,0.250969,0.266816,0.283855,0.30221,0.322071,0.343672,0.367368,0.393678,0.42328,0.457342,0.498045,0.549917,0.576063,0.593092,0.609056,0.623197,0.63462,0.641944,0.642983,0.634215,0.609884,0.561162,0.478531
356: RETAIL PRICE,0.1246,0.130951,0.137754,0.145142,0.153151,0.161842,0.171275,0.181505,0.192603,0.204623,0.21763,0.231708,0.246899,0.263211,0.28079,0.299776,0.320371,0.342839,0.367546,0.395088,0.426397,0.46293,0.507508,0.534715,0.552663,0.569941,0.586203,0.600949,0.613466,0.622668,0.626863,0.62337,0.607909,0.573786,0.512148,0.418843
357: RETAIL PRICE,0.1246,0.130454,0.136592,0.143264,0.150625,0.158653,0.16731,0.176692,0.186893,0.197954,0.209898,0.222783,0.236737,0.252111,0.26927,0.288786,0.311664,0.340224,0.379849,0.45011,0.466173,0.475802,0.478418,0.465603,0.416376,0.295706,0.193562,0.17927,0.178686,0.178929,0.178931,0.17912,0.179658,0.180299,0.180958,0.181634
358: RETAIL PRICE,0.1246,0.130951,0.137754,0.145142,0.153151,0.161842,0.171275,0.181528,0.19268,0.204799,0.218206,0.233192,0.250081,0.269234,0.291791,0.319764,0.357733,0.41932,0.433557,0.44796,0.45978,0.466725,0.463922,0.439736,0.367156,0.239745,0.184213,0.179129,0.179123,0.179342,0.179305,0.17945,0.179959,0.180575,0.18121,0.181862
359: RETAIL PRICE,0.1246,0.130454,0.136592,0.143264,0.150625,0.158653,0.16731,0.176681,0.186832,0.197819,0.20964,0.222348,0.236065,0.251133,0.267908,0.286943,0.309243,0.337226,0.376953,0.447211,0.454678,0.457121,0.444343,0.395283,0.272787,0.16734,0.153991,0.153262,0.153519,0.153645,0.15346,0.153328,0.153584,0.154084,0.154667,0.155279
